,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
27865,0.0030064082684771,0.029340699723609,0.0066175122547123,0.0520245525279865,0.0082983107247755,0.0226851023920008,0.0108771766542185,0.0774497036823497,0.0011356272448354,0.0015846269325305,0.0960796227554696,0.0487182347859473,0.2495308007296521,0.0244796755958705,0.0069288129033078,0.0076499519996554,0.0237857230467601,0.0095587130709201,0.1355456108784672,0.0049572725478035,0.0038740674558716,0.0067882938820618,0.000551360036411,0.0023040389306099,0.040643096286347,0.0398705749804984,0.0850585147321679,0.0048312468155832,0.0046884724968778,0.0138240612479868,0.0868348107914232,0.006585501693683,0.0145265792678089,0.5141424851028215
12074,0.0016548946071052,0.0258567424793361,0.0088961336553258,0.0653442933926115,0.0113602108511597,0.0038263336504591,0.025026420402491,0.3981783626755232,0.0147410529108458,0.0070177157053364,0.2030282487088692,0.0563504783623322,0.3226845848644572,0.2224063347272071,0.0090194118284687,0.0043447721682874,0.0169585221344615,0.0235946757281957,0.2633483206615536,0.0046533574754944,0.0017342144487296,0.0039916766661234,0.0025114808980003,0.0006610315843724,0.0838220069056653,0.0414170834836516,0.0662398055327349,0.035862881849232,0.0435192020625106,0.0032930263456604,0.0080357997679233,0.0065091128482132,0.0045647693359725,0.0080756721023148
7817,0.0004563754153872,0.049972424622444,0.010713432735984,0.0269697187551263,0.0172553496324078,0.0370847577085907,0.0327433835899085,0.1775929133520623,0.0076926124037156,0.0030354378765316,0.0852647153500923,0.0025149580673265,0.0103384173001501,0.08553733595874,0.001575092180862,0.0043669814235024,0.0226314951669967,0.007771025173677,0.1509044767510169,0.0064046680841256,0.0032385290044675,0.0022387743524409,0.0016718794465578,0.0011547688974636,0.0147910750285636,0.0323976749974695,0.1237785226733591,0.0073348253838332,0.0444228373675106,7.908038418767617e-06,0.0360795702610234,0.0030453455531164,0.0152083390901196,0.0106183632266862
34213,0.0026102762864271,0.0083800341181067,0.0094669267058815,0.0664458781968097,0.0085400868320311,0.0077515257162257,0.0110730535851124,0.231654922062288,0.0295370037776894,0.0061157969383939,0.0381712069094212,0.0669479418593418,0.3347196360265159,0.1071795614620974,0.0117889569517301,0.0126290409542281,0.0179401259675698,0.0204323657208612,0.1204188655000265,0.0075490489306154,0.0026349536752642,0.0014438555955716,0.0006330445243516,0.0036176087625615,0.0913654562733764,0.021362282798865,0.1159744491030822,0.0349784147814295,0.045149598786486,0.0114931839069356,0.0609650689028372,0.0150339600105399,0.0095047232000949,0.926071344488838
24135,0.0033419838375038,0.0365724666995886,0.0079317069878794,0.0699186033287869,0.0015001426773761,0.0249422744621431,0.0529680699172598,0.3142881084980533,0.0150099482437759,0.0032367871040609,0.0126852822479396,0.0115352789493595,0.3113037338009576,0.1479723895422745,0.0318597584973213,0.0108150026334413,0.0166082463954573,0.0146664035876347,0.1856046676622499,0.0002300346598135,0.0002719531067322,0.0046122362948585,0.0030975738288492,0.0010072649129267,0.0577146092137416,0.0678621365573763,0.1023879711382114,0.0404799929591536,0.0093011147361448,0.0326446436191784,0.0501608490438415,0.0104006553541811,0.0090130581186745,0.4566408287844694
38227,0.0019821986703384,0.0292079074670952,0.0043762577423262,0.0244088708166764,0.0127408708360344,0.0011969879381304,0.0088328164137837,0.2834355002984322,0.0155648371442584,0.0014021197034997,0.1904449797126898,0.0660607112848129,0.4055362249989709,0.1531682583844968,0.0143111433672508,0.0105194383891129,0.0118193021368901,0.0214553966383611,0.2966594582239632,0.001831236629972,0.0018800663835227,0.0056164481874145,0.0003406976791579,0.0033928922306839,0.0096941534806136,0.0617458366347846,0.0412838528906772,0.026477325583926,0.0258293803005791,0.0328996111925774,0.0558759487327479,0.0024652396398517,0.021161097444144,0.2618905721542002
35783,0.0031295290513197,0.0259114209763728,0.0003639296094629,0.0418953218968856,0.0051111881022909,0.0270131488326031,0.053046142294335,0.1094305009529026,0.0003105539242841,0.0071878813386059,0.106886127494683,0.0600357326050478,0.3623695302861794,0.0506060986291934,0.0194585441224726,0.0083397462571592,0.0238380362465471,0.0214626319751907,0.1823303394035265,0.0062430537898253,0.0042673493349246,0.0018981320395694,0.0028477081333088,0.0063506598771452,0.1009681002109831,0.0145447347227268,0.0311037881443678,0.0023089208643707,0.0016128411480987,0.0220541904247369,0.1080902151205837,0.0056854917498001,0.0071382364862285,0.1079178515292792
37196,0.0010758402519029,0.011130100080201,0.0008492416162449,0.0006116951606025,0.0239072419594691,0.0226171229287963,0.0275464054975098,0.1074522101419974,0.0090053138438415,0.005279080262369,0.0116936053311591,0.0118561722558971,0.2914021701724728,0.1553998684079227,0.0186614127904242,0.0048477774175188,0.0291084638604451,0.010909547827223,0.0436317756731787,0.0092661598916911,0.0014118542393379,0.0004026256423084,0.0013304720768133,0.0046572979632077,0.0377795467204461,0.0300591912507213,0.1190138111476932,0.0364508166844135,0.0070067057250879,0.0082353613428797,0.0566464943020425,0.0141020479420095,0.0236781250466965,0.8650559199434577
24780,0.0022608238631537,0.0584335148499324,0.0086841207778455,0.0183244427039647,0.0296010738324088,0.0104778528481069,0.0408509805026883,0.2517540858176262,0.0017325335576937,0.0071893655727097,0.1620300509513186,0.0020654108935323,0.0521609305200087,0.2118969563796272,0.0226256591155845,0.0013414195715875,0.0121856003257785,0.0177437110515129,0.0547631652687168,0.0029335512552004,0.0043403083986117,0.0017180621570206,0.000157626694642,0.0010890990984786,0.0989743993013724,0.0395347084477856,0.0283978642646725,0.0229851755653728,0.0368564717986486,0.0303393386134316,0.014920215978111,0.0142841472335156,0.0154992590551436,0.979578318591367
7753,0.0004344876487208,0.0100906402533115,0.0001262948274677,0.0460188610107872,0.0148503257924143,0.0151471673290288,0.0451100167172496,0.1903455343123598,0.0209737291830767,0.0029662926573557,0.1465857961335597,0.0088222427576,0.0405643848115505,0.0908197826277088,0.0131403396697021,0.0044495466695177,0.0241799253281753,0.0004572273155415,0.1754747883676283,0.0002653542178043,0.0028237973770809,0.0056730799412563,0.0017980961220524,0.002076013984011,0.0570334018023654,0.0172109274145048,0.0763552616130916,0.011682061860952,0.022807741944683,0.0333843302863443,0.0291668122155829,0.0046289161528796,0.0024465183025333,0.0353397177505893
38643,0.0012449185452213,0.0508878287025335,0.010050816119911,0.0108810002087155,0.0048069729622318,0.0109421014908943,0.0430494797313237,0.3838051918794298,0.026162898949585,0.0062881793916263,0.0052203298734852,0.0419356312257472,0.2844945694920378,0.014236040878121,0.0318850972805032,0.0134924956570164,0.0317102723360021,0.0167784397871132,0.2001566838216692,0.0046007483204063,0.0044331139019071,0.0049283155468986,0.0014806085262629,0.0014831429847985,0.0911549279894826,0.0155264717227529,0.0235802944977597,0.0175985248961828,0.0192801315847704,0.031416114594473,0.0827901514943093,0.0151232120622201,0.0049779957609493,0.7787443573677912
27990,0.0032668052078248,0.003450670853881,0.0070021600105083,0.031188113295313,0.0071712768344833,0.0325065854140966,0.0052142622786554,0.4556700980257864,0.0101124370244781,0.0001249582136519,0.0851131068491034,0.0707363507180546,0.0684346489724218,0.1557424783658068,0.0300062730466499,0.0060140654061178,0.0112513236917592,1.4829265338968396e-05,0.0153418178378755,0.001606215815219,0.0026810154445285,0.0041862073243775,0.0011296075532411,0.004130599349493,0.0656574729003713,0.0871046119778084,0.1288641030005857,0.0088795348143273,0.0227139514393424,0.0165227089998122,0.0817175975010398,0.0042668346504858,0.0122202892876714,0.9250968676021872
22568,1.7496029679973112e-14,0.0071772569957017,2.382064297473032e-14,0.0017469033351306,0.0032494868279181,6.474055885902579e-15,0.0001129061320993,0.2942856465136806,0.0125111947026666,0.0005637509589198,0.1133453115337609,0.0044041898107779,0.0272529369042032,0.1057788008639188,0.0310641514129503,0.0057860790709042,0.0249078206599159,0.0131985154866653,0.1668467198164299,2.6727361584140376e-14,0.0001916957281255,0.0019709135469983,2.0107691066566445e-14,0.006391763717046,0.0365267957600368,1.6100865977880855e-14,0.0522413634762341,0.0184383416966468,0.0409780670421423,1.9211815265031196e-14,4.912453439535781e-14,0.0154738930658793,0.0155554949410769,0.0
14436,0.0001556604893462,0.018592385190198,0.0076179927995208,0.007071916518589,0.0080474560540945,0.0331841415796959,0.0441951054386017,0.0745493128412022,0.004013857239591,0.0001007660347838,0.1944097235272897,0.0254142792359568,0.3448485075792957,0.2794484769095666,0.0132518019551388,0.0084572552325025,0.0118276371733178,0.0172519586390775,0.117111670127003,0.0065237087882752,0.0014956404020957,0.0043453264860886,0.0002474581256249,0.0035917086189432,0.0790134213518802,0.0282522733613214,0.0874855798797932,0.0150502650896289,0.0286713955254549,0.0151231358054483,0.0989104319312597,0.0016531411597527,0.0114516393876656,0.3289073360688383
9700,1.3842381656687287e-14,0.0130252414422013,2.1727367989001095e-14,0.008204075663279,0.0280409001168169,3.493791479986245e-15,0.005968831574099,0.2484906901935833,0.0162521115435772,0.0016511655715823,0.0830723254643096,0.0044958199097635,0.0334296433735635,0.1655049779051394,0.0235467708502072,0.0058976511189441,0.0016473974442076,0.0098736246775281,0.1018618674146729,0.0053439903501894,0.0007082115298353,0.0008417982722776,1.5222967997912282e-14,0.0008629842331037,0.017436346672194,7.237019023565373e-15,0.0052957426860927,0.0262886204533071,0.0423396099540054,1.3068858846682572e-14,5.096109517297718e-14,0.0132701680886773,0.0154423630191833,0.0
9256,0.0026941193931957,0.0067386389707817,0.0090302896289467,0.0256155019692296,0.0138396819725009,0.0326748965687976,0.0005352316337346,0.3457801037819276,0.029728971500258,0.0035571250802325,0.0014815295295553,0.0470922277248467,0.0754727440438071,0.1394457740836061,0.0318924773896207,0.0093453335163021,0.0172682127751986,0.0027603646739497,0.2035069629376977,0.0096323634070007,0.0031067029817016,0.0032440693513606,0.001658269701402,0.0027376278175197,0.1066663975955669,0.0590273681928579,0.0377683383483292,0.0048163874557439,0.0165730385556183,0.0307507011714384,0.0339476116323228,0.006125599211666,0.0083372453406335,0.0174845049027112
31038,0.0030863848127701,0.0050666702774524,0.0048357452774376,0.0494633846744956,0.0017709342875359,0.0324562576749457,0.0518816447212225,0.2670749510349892,0.0139653211210434,0.0061371310149965,0.1062685293588787,0.0663433816116297,0.3286802008721708,0.0657151086100853,0.0358218261630977,0.0120310224923013,0.0054217670819659,0.0027490374378665,0.1755670741656331,0.0015700139551499,0.0009146300329854,0.0003210985309239,2.4233429528937656e-06,0.0002001452705125,0.0082719459712,0.0263973229651513,0.1302705425947527,0.0054155663398939,0.0242128889907113,0.0142527662620221,0.0598075478213111,0.0058880107948017,0.0091426246994335,0.9275902864065028
14372,0.0027297991778075,0.0131082746221314,0.0047292147101161,0.0704011909996347,0.0176313126582669,0.0009912169878061,0.0313812735868492,0.1698288600206397,0.0013085894977855,0.0028747079650691,0.1325012229559178,0.0554623521701455,0.2084210000724382,0.071313983966178,0.0247992435689281,0.0133975521241666,0.024288598570589,0.018632431820401,0.0172584065283822,0.0087706914773218,0.0007432103734936,0.0055519090659894,0.0018879176358578,0.0044803736162861,0.0445282420144832,0.0151591600020306,0.1224848054232415,0.0012819442193784,0.0479557202725863,0.0327278608930558,0.017795406862808,0.0090376040243465,0.0123094647250826,0.7910716321623272
29901,0.0029926347940271,0.0392578425053197,0.0084590709420032,0.0398368382055968,0.0037066745242713,0.0052788308071768,0.0124155169110778,0.1861172071283611,0.0129504846789838,0.0013937118095053,0.0087845519402423,0.0323329640043078,0.2258226490045554,0.2362643359190294,0.0146388760290948,0.0056551110543138,0.0017294255431406,0.0047741952653024,0.2344193750853679,0.0079201331480071,0.0003935097020039,0.0027346470900946,0.0013372751515523,0.0017417051455617,0.0444425154219387,0.0292485154059739,0.059226021929251,0.0317504528470785,0.0464370268070519,0.0232113324842145,0.0953880098446682,0.011218178869097,0.0109029824230708,0.130742755028184
25500,2.8538043723318152e-15,0.0165196909757578,6.783568973343824e-06,0.0032293961325271,0.0241415987088336,1.0877824031939557e-15,0.0075363241307689,0.1351254722497852,0.0147371750430207,0.0006591873257575,0.1227268527209789,0.002438383487813,0.0306970911560084,0.0327123478512133,0.0308418693108278,0.0058844620541428,0.0111955737030233,0.0077622572309698,0.1882033821777662,3.1275523284861243e-15,0.0036819202338781,0.0001511926832117,3.0115450923877758e-15,0.0048990541713182,0.0632866960824257,1.688322851909358e-15,0.0595857562679139,0.0190194321952565,0.0170499360648215,2.786668000821105e-15,1.1878953375255044e-14,0.0152175546450326,0.0127199777805224,0.0
25504,0.0015015331969941,0.0074234385794177,0.0054249498117005,0.036746319022806,0.0220371179454978,0.0232879354990989,0.0019665911916365,0.260055138630279,0.0056723190319261,0.0044986702839658,0.1074687147315288,0.0212445098118073,0.2831901355568458,0.1607370362555875,0.0276517342385208,0.0067377826575498,0.0020653326188172,0.0188883877376489,0.2712500882658619,0.002665845919532,0.0001107115783274,0.0012945830181247,0.0031068593900746,0.0052855513638408,0.1043230198596974,0.014666882388779,0.0034804451269246,0.018892120304748,0.0040375563019013,0.0174865429621624,0.051376370311717,0.0019404346624519,0.0164502849819813,0.834079694346754
1087,0.0010348461330908,0.0035875106045341,0.0004919936495807,0.0015451675413646,0.0239683581720876,0.0011827088799712,0.0221635722471583,0.2716928930064133,0.0127113584961302,0.0001342751373746,0.0565952540283613,0.0038376380322772,0.0080156275960661,0.1360715239075922,0.027653819801976,0.0023826261319752,0.0146592954848615,0.0085114573781087,0.1557442033864715,0.0010063413902561,0.0015800419966566,0.0009677417711073,0.0013197298200862,0.0058555961121168,0.0158922328776725,0.0014453523270295,0.1334623013681362,0.0067053124145682,0.0444114465931965,0.0015931671238646,0.0008541346455867,0.0118517880049918,0.007826112601497,0.0003110240548844
9756,0.0019185755261039,0.009828465213833,0.0004666387635405,0.038692564482431,0.0194489746266805,0.0064687504169175,0.0267388563625393,0.4364762908970598,0.028184425284363,0.0027414003492494,0.0829453652607765,0.0583019287660379,0.03810643566729,0.1839557203341644,0.0160291646382458,0.0018962834333109,0.0047395069049579,0.0149197649291199,0.1637269693323759,0.0033358794205261,0.0021048292916745,0.0062659146028303,3.9491439651003e-05,0.0060549094069942,0.0363868761020972,0.0409512154471468,0.1047551357198697,0.0307199341276808,0.0439121930623854,0.0026797357465818,0.0770484021314139,0.0020480079325482,0.0015091356979949,0.028059445959271
3468,0.0006623750979675,0.0078422645493948,0.0059535665192096,0.0098265528899137,0.0050269970040708,0.0012758670071763,0.003087108404376,0.2735064045427666,0.0214461855250573,0.00348640039281,0.0743713341345015,0.0001980752987708,0.009972238860292,0.1281493854534345,0.0046423780428295,0.0042169660609949,0.0032921540356104,0.006478157845624,0.1586811962442549,0.0018816068017719,0.0015016394132286,0.0030176214161933,0.000878086379531,0.0029115388688139,0.0111492875916938,0.0028598339239442,0.0978864809318219,0.0162119691249068,0.0115121071689258,0.0028065204949861,0.001451259138546,0.0106379422212265,0.0088490706923799,0.0011882843208333
32804,0.0003577753398812,0.0211773433867141,0.001392741532985,0.0234031911554684,0.0051651827385843,0.0045175207658717,0.0329848431111495,0.3594283360362093,0.0093473228566496,0.0026504036114602,0.0755994308740094,0.0093815400229818,0.0195503084296041,0.1393739103006567,0.0358081169431533,0.0112180370122332,0.0204755592749344,0.0128128367226846,0.1507507699784217,0.0063231698965946,0.0055833218604861,0.0058600366066218,0.0009181026797618,0.0023299133600044,0.0929691547267414,0.0438265317826453,0.0973182986108467,0.016634937811754,0.0076686857407714,0.012849178698478,0.0926559149827965,0.0069708633390345,0.0060810865426841,0.0198956654353904
21427,0.0020813380860669,0.0037125110734207,0.0047968845445217,0.0649636461032548,0.018858084204456,0.0249897226196684,0.0178425635067732,0.2289803888570347,0.0127837573908546,0.0044290201958252,0.1855009283654143,0.0373169110008764,0.0255183997675772,0.0252320749501378,0.0129884428329803,0.0136725981315617,0.0060378560642961,0.001725693680638,0.0539367130877138,0.0046351068023248,0.0001938549322605,0.0068602429130198,0.0027771270116826,0.0070939735133666,0.0578215532260175,0.0621707728063531,0.0033990750189236,0.0240510934136577,0.0019167239220741,0.0137682638362985,0.1086001442615537,0.0115561549119393,0.0216174333542172,0.0198680556107537
32726,0.0029983273483714,0.0466963431680591,0.0059465523886244,0.0023229708448983,0.0132763186702589,0.0157522928073187,0.0098494657958516,0.2413350139344043,0.0138873267817923,0.0060159479209918,0.1784288705195308,0.0005745568794759,0.3769204415764007,0.1710704918073496,0.0073267790864729,0.0111162942977761,0.0101178389940949,0.019008508184478,0.2621535392471663,0.0083077485547888,0.0015338243923296,0.0015842181827319,0.0002694602394426,0.0063245931167746,0.0510910811138846,0.0816024349513023,0.0483334691041778,0.0431735311511927,0.0402390496059902,0.0192763706238737,0.0762336939293744,0.0092270753708745,0.0062393375745386,0.4707748962515978
34757,0.0005624065690814,0.0060711314292973,0.0013148779532471,0.0055769454439315,0.0007924076885134,0.0049822115423284,0.033064965595162,0.4372048529912071,0.0128034759758082,0.0020889989149368,0.1575284618335864,0.0064249181022646,0.0995312795284655,0.055548311752504,0.0138008211452336,0.0054423411389064,0.0312101130124066,0.0162780205381043,0.1777975448923897,0.009031756812901,0.0050496660372659,0.0036593194678163,0.0010373629438784,0.0068698535957533,0.0212655446321238,0.0511485222338389,0.0984969974525645,0.0217042684548343,0.0003741504236426,0.0317733236232313,0.0081711809469012,0.0111479232991408,0.0236697930188971,0.5003704159675825
32756,0.0006850881212464,0.0240197323565762,0.0034110212854575,0.0195156348207004,0.0021130530445854,0.0238241126996974,0.0382697286938826,0.3477918487895248,0.0094375142403382,2.314880143180352e-05,0.0870774822174865,0.0494769190633792,0.090888219039776,0.1426460030105938,0.0094383075128936,0.0071522499804568,0.0219105954287194,0.003895850291101,0.2825081100550024,0.0088959127420587,8.18489274912511e-05,0.0033943206231478,0.0010790663090612,0.0029223818354252,0.0233236668539409,0.0576493100856114,0.1017669950165265,0.0105861903080115,0.024134362768906,0.0212019568056106,0.0066565565001245,0.0037352306355637,0.0123183583556512,0.0085445983337746
25323,0.0020897908516986,0.0372632137385523,0.0020197328890178,0.0241549218706576,0.0128095035544155,0.0158428543598061,0.0194229829683507,0.4333885451398176,0.0020377967242719,0.0071318601382046,0.1479889447258148,0.0482384287975963,0.2586156697242674,0.2543707244848426,0.0313440342107444,0.0038765175989821,0.0051795035705721,0.0058918252128933,0.0648798190226784,0.0074240915206444,0.0011209893254981,0.006295196850727,0.0016999604723897,0.0003347094208918,0.041808570694966,0.0370199192525043,0.0108153441117164,0.0234272189113926,0.0396855261482844,0.0314213874012995,0.0837555226226138,0.0048770855728814,0.0003144056617953,0.7215102732242771
39298,0.0028519112093919,0.0156351809265707,0.0012305552304893,0.0752070201438093,0.0277829676914378,0.0395030173074712,0.0252782795554157,0.4686976907219417,0.0100300449663808,0.0046460287519011,0.0668331164939682,0.0060164091856464,0.3309098813130583,0.0612816207656179,0.0343157118125525,0.002035182223422,0.0109702973089778,0.0022685546435947,0.2430182986871032,0.0021468939636777,0.0021624363043907,0.0021709011807138,0.0029123446904259,0.0040244015334526,0.040161604023639,0.0564628689889516,0.1308737577183167,0.0073904024739991,0.0432468665547999,0.0209045834387378,0.044075339104706,0.0058241690861804,0.0140610073877679,0.3631302627856314
38860,0.0023062537819609,0.0047995767236789,0.0034021469507465,0.0246102303392725,0.0001020626435298,0.0217536741409836,0.0032585068134501,0.4547881785221635,0.0129161365383686,0.0017796307495267,0.1300686155586566,0.0134139343191322,0.2737058602749346,0.1131884083053279,0.0361539092377199,0.0131476288620374,0.0104650513552563,0.0165326430770946,0.1495922927778715,0.0092484161359392,0.0002339553359442,0.0008356418112568,0.001925745829334,0.0015647673094807,0.0952450978933701,0.0226470112341891,0.0664865266508334,0.0186630065737835,0.0102011201180014,0.006127701965,0.0301950772888574,0.015820606230026,0.0195387464056119,0.7803624375068295
31057,7.356561900074836e-16,1.0082980139207212e-14,8.345769892237278e-16,0.0019041272333958,0.0255770454697025,3.3400071159982034e-16,0.0272267693198869,0.2817444415404732,0.0003957310577879,0.000272721293589,0.0791053418329322,0.0038122042804885,0.0261626767351745,0.1525752690789256,0.0241258514424407,0.0057491828745859,0.0243834081996448,0.008348379552814,0.1736272544060483,8.68884177813637e-16,0.0001228468084279,0.0014547428359103,7.634167427901634e-16,0.0006728159453993,0.0431308984632721,7.198352424378302e-16,0.0672511830168078,0.0204360166463523,0.0133793619882618,7.25427243372651e-16,1.7667115170542997e-15,0.0149952836958761,0.0035464462818316,0.0
